atturar	atturásseis	V|SBJV;PST;IPFV;2;PL	atturar|ásseis
atturar	atturassem	V|SBJV;PST;IPFV;3;PL	atturar|assem
atturar	atturar	V;SUBJ;FUT;1;SG	-
atturar	atturares	V|SUBJ;FUT;2;SG	atturar|ares
atturar	atturar	V;SUBJ;FUT;3;SG	-
atturar	atturarmos	V|SUBJ;FUT;1;PL	atturar|armos
atturar	atturardes	V|SUBJ;FUT;2;PL	atturar|ardes
atturar	atturarem	V|SUBJ;FUT;3;PL	atturar|arem
atturar	attura	V|IMP;POS;2;SG	atturar|a
atturar	atture	V|IMP;POS;3;SG	atturar|e
atturar	atturemos	V|IMP;POS;1;PL	atturar|emos
atturar	atturai	V|IMP;POS;2;PL	atturar|ai
atturar	atturem	V|IMP;POS;3;PL	atturar|em
refugiar	refugiar	V;NFIN	-
refugiar	refugiar	V;1;SG;NFIN	-
refugiar	refugiar	V;3;SG;NFIN	-
refugiar	refugiar	V;SUBJ;FUT;1;SG	-
refugiar	refugiar	V;SUBJ;FUT;3;SG	-
inutilizar	inutilizar	V;NFIN	-
inutilizar	inutilizar	V;1;SG;NFIN	-
inutilizar	inutilizar	V;3;SG;NFIN	-
inutilizar	inutilizar	V;SUBJ;FUT;1;SG	-
inutilizar	inutilizar	V;SUBJ;FUT;3;SG	-
derribar	derribar	V;NFIN	-
derribar	derribar	V;1;SG;NFIN	-
derribar	derribar	V;3;SG;NFIN	-
derribar	derribar	V;SUBJ;FUT;1;SG	-
derribar	derribar	V;SUBJ;FUT;3;SG	-
visualizar	visualizar	V;NFIN	-
visualizar	visualizar	V;1;SG;NFIN	-
visualizar	visualizar	V;3;SG;NFIN	-
visualizar	visualizar	V;SUBJ;FUT;1;SG	-
visualizar	visualizar	V;SUBJ;FUT;3;SG	-
empalar	empalar	V;NFIN	-
empalar	empalar	V;1;SG;NFIN	-
empalar	empalar	V;3;SG;NFIN	-
empalar	empalar	V;SUBJ;FUT;1;SG	-
empalar	empalar	V;SUBJ;FUT;3;SG	-
suplantar	suplantar	V;NFIN	-
suplantar	suplantar	V;1;SG;NFIN	-
suplantar	suplantar	V;3;SG;NFIN	-
suplantar	suplantar	V;SUBJ;FUT;1;SG	-
suplantar	suplantar	V;SUBJ;FUT;3;SG	-
irrogar	irrogar	V;NFIN	-
irrogar	irrogar	V;1;SG;NFIN	-
irrogar	irrogar	V;3;SG;NFIN	-
irrogar	irrogar	V;SUBJ;FUT;1;SG	-
irrogar	irrogar	V;SUBJ;FUT;3;SG	-
atanazar	atanazar	V;NFIN	-
atanazar	atanazar	V;1;SG;NFIN	-
atanazar	atanazar	V;3;SG;NFIN	-
atanazar	atanazar	V;SUBJ;FUT;1;SG	-
atanazar	atanazar	V;SUBJ;FUT;3;SG	-
aluir	aluir	V;NFIN	-
aluir	aluir	V;1;SG;NFIN	-
aluir	aluir	V;3;SG;NFIN	-
aluir	aluir	V;SUBJ;FUT;1;SG	-
aluir	aluir	V;SUBJ;FUT;3;SG	-
nutrir	nutrir	V;NFIN	-
nutrir	nutrir	V;1;SG;NFIN	-
nutrir	nutrir	V;3;SG;NFIN	-
nutrir	nutrir	V;SUBJ;FUT;1;SG	-
nutrir	nutrir	V;SUBJ;FUT;3;SG	-
suprir	suprir	V;NFIN	-
suprir	suprir	V;1;SG;NFIN	-
suprir	suprir	V;3;SG;NFIN	-
suprir	suprir	V;SUBJ;FUT;1;SG	-
suprir	suprir	V;SUBJ;FUT;3;SG	-
cronologizar	cronologizar	V;NFIN	-
cronologizar	cronologizar	V;1;SG;NFIN	-
cronologizar	cronologizares	V;NFIN|2;SG	cronologizar|ares
cronologizar	cronologizar	V;3;SG;NFIN	-
cronologizar	cronologizarmos	V;NFIN|1;PL	cronologizar|armos
cronologizar	cronologizardes	V;NFIN|2;PL	cronologizar|ardes
cronologizar	cronologizarem	V;NFIN|3;PL	cronologizar|arem
cronologizar	cronologizado	V|V.PTCP;PST;MASC;SG	cronologizar|ado
cronologizar	cronologizados	V|V.PTCP;PST|MASC;PL	cronologizar|ado|s
cronologizar	cronologizada	V|V.PTCP;PST|FEM;SG	cronologizar|ado|a
cronologizar	cronologizadas	V|V.PTCP;PST|FEM|PL	cronologizar|ado|a|s
cronologizar	cronologizo	V|IND;PRS;1;SG	cronologizar|o
cronologizar	cronologizas	V|IND;PRS;2;SG	cronologizar|as
cronologizar	cronologiza	V|IND;PRS;3;SG	cronologizar|a
cronologizar	cronologizamos	V|IND;PRS;1;PL	cronologizar|amos
cronologizar	cronologizais	V|IND;PRS;2;PL	cronologizar|ais
cronologizar	cronologizam	V|IND;PRS;3;PL	cronologizar|am
cronologizar	cronologizava	V|IND;PST;IPFV;1;SG	cronologizar|ava
cronologizar	cronologizavas	V|IND;PST;IPFV;2;SG	cronologizar|avas
cronologizar	cronologizava	V|IND;PST;IPFV;3;SG	cronologizar|ava
cronologizar	cronologizávamos	V|IND;PST;IPFV;1;PL	cronologizar|ávamos
cronologizar	cronologizáveis	V|IND;PST;IPFV;2;PL	cronologizar|áveis
cronologizar	cronologizavam	V|IND;PST;IPFV;3;PL	cronologizar|avam
cronologizar	cronologizei	V|IND;PST;PFV;1;SG	cronologizar|ei
cronologizar	cronologizaste	V|IND;PST;PFV;2;SG	cronologizar|aste
cronologizar	cronologizou	V|IND;PST;PFV;3;SG	cronologizar|ou
cronologizar	cronologizamos	V|IND;PST;PFV;1;PL	cronologizar|amos
cronologizar	cronologizastes	V|IND;PST;PFV;2;PL	cronologizar|astes
cronologizar	cronologizaram	V|IND;PST;PFV;3;PL	cronologizar|aram
cronologizar	cronologizara	V|IND;PST;PRF;1;SG	cronologizar|ara
cronologizar	cronologizaras	V|IND;PST;PRF;2;SG	cronologizar|aras
cronologizar	cronologizara	V|IND;PST;PRF;3;SG	cronologizar|ara
cronologizar	cronologizáramos	V|IND;PST;PRF;1;PL	cronologizar|áramos
cronologizar	cronologizáreis	V|IND;PST;PRF;2;PL	cronologizar|áreis
cronologizar	cronologizaram	V|IND;PST;PRF;3;PL	cronologizar|aram
cronologizar	cronologizarei	V|IND;FUT;1;SG	cronologizar|arei
cronologizar	cronologizarás	V|IND;FUT;2;SG	cronologizar|arás
cronologizar	cronologizará	V|IND;FUT;3;SG	cronologizar|ará
cronologizar	cronologizaremos	V|IND;FUT;1;PL	cronologizar|aremos
cronologizar	cronologizareis	V|IND;FUT;2;PL	cronologizar|areis
cronologizar	cronologizarão	V|IND;FUT;3;PL	cronologizar|arão
cronologizar	cronologizaria	V|COND;1;SG	cronologizar|aria
cronologizar	cronologizarias	V|COND;2;SG	cronologizar|arias
cronologizar	cronologizaria	V|COND;3;SG	cronologizar|aria
cronologizar	cronologizaríamos	V|COND;1;PL	cronologizar|aríamos
cronologizar	cronologizaríeis	V|COND;2;PL	cronologizar|aríeis
cronologizar	cronologizariam	V|COND;3;PL	cronologizar|ariam
cronologizar	cronologize	V|SBJV;PRS;1;SG	cronologizar|e
cronologizar	cronologizes	V|SBJV;PRS;2;SG	cronologizar|es
cronologizar	cronologize	V|SBJV;PRS;3;SG	cronologizar|e
cronologizar	cronologizemos	V|SBJV;PRS;1;PL	cronologizar|emos
cronologizar	cronologizeis	V|SBJV;PRS;2;PL	cronologizar|eis
cronologizar	cronologizem	V|SBJV;PRS;3;PL	cronologizar|em
cronologizar	cronologizasse	V|SBJV;PST;IPFV;1;SG	cronologizar|asse
cronologizar	cronologizasses	V|SBJV;PST;IPFV;2;SG	cronologizar|asses
cronologizar	cronologizasse	V|SBJV;PST;IPFV;3;SG	cronologizar|asse
cronologizar	cronologizássemos	V|SBJV;PST;IPFV;1;PL	cronologizar|ássemos
cronologizar	cronologizásseis	V|SBJV;PST;IPFV;2;PL	cronologizar|ásseis
cronologizar	cronologizassem	V|SBJV;PST;IPFV;3;PL	cronologizar|assem
cronologizar	cronologizar	V;SUBJ;FUT;1;SG	-
cronologizar	cronologizares	V|SUBJ;FUT;2;SG	cronologizar|ares
cronologizar	cronologizar	V;SUBJ;FUT;3;SG	-
cronologizar	cronologizarmos	V|SUBJ;FUT;1;PL	cronologizar|armos
cronologizar	cronologizardes	V|SUBJ;FUT;2;PL	cronologizar|ardes
cronologizar	cronologizarem	V|SUBJ;FUT;3;PL	cronologizar|arem
cronologizar	cronologiza	V|IMP;POS;2;SG	cronologizar|a
cronologizar	cronologize	V|IMP;POS;3;SG	cronologizar|e
cronologizar	cronologizemos	V|IMP;POS;1;PL	cronologizar|emos
cronologizar	cronologizai	V|IMP;POS;2;PL	cronologizar|ai
cronologizar	cronologizem	V|IMP;POS;3;PL	cronologizar|em
arear	arear	V;NFIN	-
arear	arear	V;1;SG;NFIN	-
arear	arear	V;3;SG;NFIN	-
arear	arear	V;SUBJ;FUT;1;SG	-
arear	arear	V;SUBJ;FUT;3;SG	-
aperceber	aperceber	V;NFIN	-
aperceber	aperceber	V;1;SG;NFIN	-
aperceber	aperceber	V;3;SG;NFIN	-
aperceber	aperceber	V;SUBJ;FUT;1;SG	-
aperceber	aperceber	V;SUBJ;FUT;3;SG	-
concruir	concruir	V;NFIN	-
concruir	concruir	V;1;SG;NFIN	-
concruir	concruíres	V;NFIN|2;SG	concruir|íres
concruir	concruir	V;3;SG;NFIN	-
concruir	concruirmos	V;NFIN|1;PL	concruir|irmos
concruir	concruirdes	V;NFIN|2;PL	concruir|irdes
concruir	concruírem	V;NFIN|3;PL	concruir|írem
concruir	concruído	V|V.PTCP;PST;MASC;SG	concruir|ído
concruir	concruídos	V|V.PTCP;PST|MASC;PL	concruir|ído|s
concruir	concruída	V|V.PTCP;PST|FEM;SG	concruir|ído|a
concruir	concruídas	V|V.PTCP;PST|FEM|PL	concruir|ído|a|s
concruir	concruo	V|IND;PRS;1;SG	concruir|o
concruir	concruis	V|IND;PRS;2;SG	concruir|is
concruir	concruímos	V|IND;PRS;1;PL	concruir|ímos
concruir	concruís	V|IND;PRS;2;PL	concruir|ís
concruir	concruem	V|IND;PRS;3;PL	concruir|em
concruir	concruía	V|IND;PST;IPFV;1;SG	concruir|ía
concruir	concruías	V|IND;PST;IPFV;2;SG	concruir|ías
concruir	concruía	V|IND;PST;IPFV;3;SG	concruir|ía
concruir	concruíamos	V|IND;PST;IPFV;1;PL	concruir|íamos
concruir	concruíeis	V|IND;PST;IPFV;2;PL	concruir|íeis
concruir	concruíam	V|IND;PST;IPFV;3;PL	concruir|íam
concruir	concruí	V|IND;PST;PFV;1;SG	concruir|í
concruir	concruíste	V|IND;PST;PFV;2;SG	concruir|íste
concruir	concruiu	V|IND;PST;PFV;3;SG	concruir|iu
concruir	concruímos	V|IND;PST;PFV;1;PL	concruir|ímos
concruir	concruístes	V|IND;PST;PFV;2;PL	concruir|ístes
concruir	concruíram	V|IND;PST;PFV;3;PL	concruir|íram
concruir	concruíra	V|IND;PST;PRF;1;SG	concruir|íra
concruir	concruíras	V|IND;PST;PRF;2;SG	concruir|íras
concruir	concruíra	V|IND;PST;PRF;3;SG	concruir|íra
concruir	concruíramos	V|IND;PST;PRF;1;PL	concruir|íramos
concruir	concruíreis	V|IND;PST;PRF;2;PL	concruir|íreis
concruir	concruíram	V|IND;PST;PRF;3;PL	concruir|íram
concruir	concruirei	V|IND;FUT;1;SG	concruir|irei
concruir	concruirás	V|IND;FUT;2;SG	concruir|irás
concruir	concruirá	V|IND;FUT;3;SG	concruir|irá
concruir	concruiremos	V|IND;FUT;1;PL	concruir|iremos
concruir	concruireis	V|IND;FUT;2;PL	concruir|ireis
concruir	concruirão	V|IND;FUT;3;PL	concruir|irão
concruir	concruiria	V|COND;1;SG	concruir|iria
concruir	concruirias	V|COND;2;SG	concruir|irias
concruir	concruiria	V|COND;3;SG	concruir|iria
concruir	concruiríamos	V|COND;1;PL	concruir|iríamos
concruir	concruiríeis	V|COND;2;PL	concruir|iríeis
concruir	concruiriam	V|COND;3;PL	concruir|iriam
concruir	concrua	V|SBJV;PRS;1;SG	concruir|a
concruir	concruas	V|SBJV;PRS;2;SG	concruir|as
concruir	concrua	V|SBJV;PRS;3;SG	concruir|a
concruir	concruamos	V|SBJV;PRS;1;PL	concruir|amos
concruir	concruais	V|SBJV;PRS;2;PL	concruir|ais
concruir	concruam	V|SBJV;PRS;3;PL	concruir|am
concruir	concruísse	V|SBJV;PST;IPFV;1;SG	concruir|ísse
concruir	concruísses	V|SBJV;PST;IPFV;2;SG	concruir|ísses
concruir	concruísse	V|SBJV;PST;IPFV;3;SG	concruir|ísse
concruir	concruíssemos	V|SBJV;PST;IPFV;1;PL	concruir|íssemos
concruir	concruísseis	V|SBJV;PST;IPFV;2;PL	concruir|ísseis
concruir	concruíssem	V|SBJV;PST;IPFV;3;PL	concruir|íssem
concruir	concruir	V;SUBJ;FUT;1;SG	-
concruir	concruíres	V|SUBJ;FUT;2;SG	concruir|íres
concruir	concruir	V;SUBJ;FUT;3;SG	-
concruir	concruirmos	V|SUBJ;FUT;1;PL	concruir|irmos
concruir	concruirdes	V|SUBJ;FUT;2;PL	concruir|irdes
concruir	concruírem	V|SUBJ;FUT;3;PL	concruir|írem
concruir	concrua	V|IMP;POS;3;SG	concruir|a
concruir	concruamos	V|IMP;POS;1;PL	concruir|amos
concruir	concruí	V|IMP;POS;2;PL	concruir|í
concruir	concruam	V|IMP;POS;3;PL	concruir|am
extratar	extratar	V;NFIN	-
extratar	extratar	V;1;SG;NFIN	-
extratar	extratar	V;3;SG;NFIN	-
extratar	extratar	V;SUBJ;FUT;1;SG	-
extratar	extratar	V;SUBJ;FUT;3;SG	-
sincretizar	sincretizar	V;NFIN	-
sincretizar	sincretizar	V;1;SG;NFIN	-
sincretizar	sincretizar	V;3;SG;NFIN	-
sincretizar	sincretizar	V;SUBJ;FUT;1;SG	-
sincretizar	sincretizar	V;SUBJ;FUT;3;SG	-
encravar	encravar	V;NFIN	-
encravar	encravar	V;1;SG;NFIN	-
encravar	encravar	V;3;SG;NFIN	-
encravar	encravar	V;SUBJ;FUT;1;SG	-
encravar	encravar	V;SUBJ;FUT;3;SG	-
batalhar	batalhar	V;NFIN	-
batalhar	batalhar	V;1;SG;NFIN	-
batalhar	batalhar	V;3;SG;NFIN	-
batalhar	batalhar	V;SUBJ;FUT;1;SG	-
batalhar	batalhar	V;SUBJ;FUT;3;SG	-
afivelar	afivelar	V;NFIN	-
afivelar	afivelar	V;1;SG;NFIN	-
afivelar	afivelar	V;3;SG;NFIN	-
afivelar	afivelar	V;SUBJ;FUT;1;SG	-
afivelar	afivelar	V;SUBJ;FUT;3;SG	-
regatear	regatear	V;NFIN	-
regatear	regatear	V;1;SG;NFIN	-
regatear	regatear	V;3;SG;NFIN	-
regatear	regatear	V;SUBJ;FUT;1;SG	-
regatear	regatear	V;SUBJ;FUT;3;SG	-
abater	abater	V;NFIN	-
abater	abater	V;1;SG;NFIN	-
abater	abater	V;3;SG;NFIN	-
abater	abater	V;SUBJ;FUT;1;SG	-
abater	abater	V;SUBJ;FUT;3;SG	-
desoxigenar	desoxigenar	V;NFIN	-
desoxigenar	desoxigenar	V;1;SG;NFIN	-
desoxigenar	desoxigenar	V;3;SG;NFIN	-
desoxigenar	desoxigenar	V;SUBJ;FUT;1;SG	-
desoxigenar	desoxigenar	V;SUBJ;FUT;3;SG	-
enviar	enviar	V;NFIN	-
enviar	enviar	V;1;SG;NFIN	-
enviar	enviar	V;3;SG;NFIN	-
enviar	enviar	V;SUBJ;FUT;1;SG	-
enviar	enviar	V;SUBJ;FUT;3;SG	-
iluminar	iluminar	V;NFIN	-
iluminar	iluminar	V;1;SG;NFIN	-
iluminar	iluminar	V;3;SG;NFIN	-
iluminar	iluminar	V;SUBJ;FUT;1;SG	-
iluminar	iluminar	V;SUBJ;FUT;3;SG	-
mossegar	mossegar	V;NFIN	-
mossegar	mossegar	V;1;SG;NFIN	-
mossegar	mossegar	V;3;SG;NFIN	-
mossegar	mossegar	V;SUBJ;FUT;1;SG	-
mossegar	mossegar	V;SUBJ;FUT;3;SG	-
ornear	ornear	V;NFIN	-
ornear	ornear	V;1;SG;NFIN	-
ornear	ornear	V;3;SG;NFIN	-
ornear	ornear	V;SUBJ;FUT;1;SG	-
ornear	ornear	V;SUBJ;FUT;3;SG	-
encortinar	encortinar	V;NFIN	-
encortinar	encortinar	V;1;SG;NFIN	-
encortinar	encortinar	V;3;SG;NFIN	-
encortinar	encortinar	V;SUBJ;FUT;1;SG	-
encortinar	encortinar	V;SUBJ;FUT;3;SG	-
acabar	acabar	V;NFIN	-
acabar	acabar	V;1;SG;NFIN	-
acabar	acabar	V;3;SG;NFIN	-
acabar	acabar	V;SUBJ;FUT;1;SG	-
acabar	acabar	V;SUBJ;FUT;3;SG	-
minimizar	minimizar	V;NFIN	-
minimizar	minimizar	V;1;SG;NFIN	-
minimizar	minimizar	V;3;SG;NFIN	-
minimizar	minimizar	V;SUBJ;FUT;1;SG	-
minimizar	minimizar	V;SUBJ;FUT;3;SG	-
parecer	parecer	V;NFIN	-
parecer	parecer	V;1;SG;NFIN	-
parecer	parecer	V;3;SG;NFIN	-
parecer	parecer	V;SUBJ;FUT;1;SG	-
parecer	parecer	V;SUBJ;FUT;3;SG	-
chacoalhar	chacoalhar	V;NFIN	-
chacoalhar	chacoalhar	V;1;SG;NFIN	-
chacoalhar	chacoalhar	V;3;SG;NFIN	-
chacoalhar	chacoalhar	V;SUBJ;FUT;1;SG	-
chacoalhar	chacoalhar	V;SUBJ;FUT;3;SG	-
eclipsar	eclipsar	V;NFIN	-
eclipsar	eclipsar	V;1;SG;NFIN	-
eclipsar	eclipsar	V;3;SG;NFIN	-
eclipsar	eclipsar	V;SUBJ;FUT;1;SG	-
eclipsar	eclipsar	V;SUBJ;FUT;3;SG	-
distar	distar	V;NFIN	-
distar	distar	V;1;SG;NFIN	-
distar	distar	V;3;SG;NFIN	-
distar	distar	V;SUBJ;FUT;1;SG	-
distar	distar	V;SUBJ;FUT;3;SG	-
anglicizar	anglicizar	V;NFIN	-
anglicizar	anglicizar	V;1;SG;NFIN	-
anglicizar	anglicizar	V;3;SG;NFIN	-
anglicizar	anglicizar	V;SUBJ;FUT;1;SG	-
anglicizar	anglicizar	V;SUBJ;FUT;3;SG	-
berrar	berrar	V;NFIN	-
berrar	berrar	V;1;SG;NFIN	-
berrar	berrar	V;3;SG;NFIN	-
berrar	berrar	V;SUBJ;FUT;1;SG	-
berrar	berrar	V;SUBJ;FUT;3;SG	-
encapsular	encapsular	V;NFIN	-
encapsular	encapsular	V;1;SG;NFIN	-
encapsular	encapsular	V;3;SG;NFIN	-
encapsular	encapsular	V;SUBJ;FUT;1;SG	-
encapsular	encapsular	V;SUBJ;FUT;3;SG	-
suspeytar	suspeytar	V;NFIN	-
suspeytar	suspeytar	V;1;SG;NFIN	-
suspeytar	suspeytares	V;NFIN|2;SG	suspeytar|ares
suspeytar	suspeytar	V;3;SG;NFIN	-
suspeytar	suspeytarmos	V;NFIN|1;PL	suspeytar|armos
suspeytar	suspeytardes	V;NFIN|2;PL	suspeytar|ardes
suspeytar	suspeytarem	V;NFIN|3;PL	suspeytar|arem
suspeytar	suspeytado	V|V.PTCP;PST;MASC;SG	suspeytar|ado
suspeytar	suspeytados	V|V.PTCP;PST|MASC;PL	suspeytar|ado|s
suspeytar	suspeytada	V|V.PTCP;PST|FEM;SG	suspeytar|ado|a
suspeytar	suspeytadas	V|V.PTCP;PST|FEM|PL	suspeytar|ado|a|s
suspeytar	suspeyto	V|IND;PRS;1;SG	suspeytar|o
suspeytar	suspeytas	V|IND;PRS;2;SG	suspeytar|as
suspeytar	suspeyta	V|IND;PRS;3;SG	suspeytar|a
suspeytar	suspeytamos	V|IND;PRS;1;PL	suspeytar|amos
suspeytar	suspeytais	V|IND;PRS;2;PL	suspeytar|ais
suspeytar	suspeytam	V|IND;PRS;3;PL	suspeytar|am
suspeytar	suspeytava	V|IND;PST;IPFV;1;SG	suspeytar|ava
suspeytar	suspeytavas	V|IND;PST;IPFV;2;SG	suspeytar|avas
suspeytar	suspeytava	V|IND;PST;IPFV;3;SG	suspeytar|ava
suspeytar	suspeytávamos	V|IND;PST;IPFV;1;PL	suspeytar|ávamos
suspeytar	suspeytáveis	V|IND;PST;IPFV;2;PL	suspeytar|áveis
suspeytar	suspeytavam	V|IND;PST;IPFV;3;PL	suspeytar|avam
suspeytar	suspeytei	V|IND;PST;PFV;1;SG	suspeytar|ei
suspeytar	suspeytaste	V|IND;PST;PFV;2;SG	suspeytar|aste
suspeytar	suspeytou	V|IND;PST;PFV;3;SG	suspeytar|ou
suspeytar	suspeytamos	V|IND;PST;PFV;1;PL	suspeytar|amos
suspeytar	suspeytastes	V|IND;PST;PFV;2;PL	suspeytar|astes
suspeytar	suspeytaram	V|IND;PST;PFV;3;PL	suspeytar|aram
suspeytar	suspeytara	V|IND;PST;PRF;1;SG	suspeytar|ara
suspeytar	suspeytaras	V|IND;PST;PRF;2;SG	suspeytar|aras
suspeytar	suspeytara	V|IND;PST;PRF;3;SG	suspeytar|ara
suspeytar	suspeytáramos	V|IND;PST;PRF;1;PL	suspeytar|áramos
suspeytar	suspeytáreis	V|IND;PST;PRF;2;PL	suspeytar|áreis
suspeytar	suspeytaram	V|IND;PST;PRF;3;PL	suspeytar|aram
suspeytar	suspeytarei	V|IND;FUT;1;SG	suspeytar|arei
suspeytar	suspeytarás	V|IND;FUT;2;SG	suspeytar|arás
suspeytar	suspeytará	V|IND;FUT;3;SG	suspeytar|ará
suspeytar	suspeytaremos	V|IND;FUT;1;PL	suspeytar|aremos
suspeytar	suspeytareis	V|IND;FUT;2;PL	suspeytar|areis
suspeytar	suspeytarão	V|IND;FUT;3;PL	suspeytar|arão
suspeytar	suspeytaria	V|COND;1;SG	suspeytar|aria
suspeytar	suspeytarias	V|COND;2;SG	suspeytar|arias
suspeytar	suspeytaria	V|COND;3;SG	suspeytar|aria
suspeytar	suspeytaríamos	V|COND;1;PL	suspeytar|aríamos
suspeytar	suspeytaríeis	V|COND;2;PL	suspeytar|aríeis
suspeytar	suspeytariam	V|COND;3;PL	suspeytar|ariam
suspeytar	suspeyte	V|SBJV;PRS;1;SG	suspeytar|e
suspeytar	suspeytes	V|SBJV;PRS;2;SG	suspeytar|es
suspeytar	suspeyte	V|SBJV;PRS;3;SG	suspeytar|e
suspeytar	suspeytemos	V|SBJV;PRS;1;PL	suspeytar|emos
suspeytar	suspeyteis	V|SBJV;PRS;2;PL	suspeytar|eis
suspeytar	suspeytem	V|SBJV;PRS;3;PL	suspeytar|em
suspeytar	suspeytasse	V|SBJV;PST;IPFV;1;SG	suspeytar|asse
suspeytar	suspeytasses	V|SBJV;PST;IPFV;2;SG	suspeytar|asses
suspeytar	suspeytasse	V|SBJV;PST;IPFV;3;SG	suspeytar|asse
suspeytar	suspeytássemos	V|SBJV;PST;IPFV;1;PL	suspeytar|ássemos
suspeytar	suspeytásseis	V|SBJV;PST;IPFV;2;PL	suspeytar|ásseis
suspeytar	suspeytassem	V|SBJV;PST;IPFV;3;PL	suspeytar|assem
suspeytar	suspeytar	V;SUBJ;FUT;1;SG	-
suspeytar	suspeytares	V|SUBJ;FUT;2;SG	suspeytar|ares
suspeytar	suspeytar	V;SUBJ;FUT;3;SG	-
suspeytar	suspeytarmos	V|SUBJ;FUT;1;PL	suspeytar|armos
suspeytar	suspeytardes	V|SUBJ;FUT;2;PL	suspeytar|ardes
suspeytar	suspeytarem	V|SUBJ;FUT;3;PL	suspeytar|arem
suspeytar	suspeyta	V|IMP;POS;2;SG	suspeytar|a
suspeytar	suspeyte	V|IMP;POS;3;SG	suspeytar|e
suspeytar	suspeytemos	V|IMP;POS;1;PL	suspeytar|emos
suspeytar	suspeytai	V|IMP;POS;2;PL	suspeytar|ai
suspeytar	suspeytem	V|IMP;POS;3;PL	suspeytar|em
balir	balir	V;NFIN	-
balir	balir	V;1;SG;NFIN	-
balir	balir	V;3;SG;NFIN	-
balir	balir	V;SUBJ;FUT;1;SG	-
balir	balir	V;SUBJ;FUT;3;SG	-
agaloar	agaloar	V;NFIN	-
agaloar	agaloar	V;1;SG;NFIN	-
agaloar	agaloar	V;3;SG;NFIN	-
agaloar	agaloar	V;SUBJ;FUT;1;SG	-
agaloar	agaloar	V;SUBJ;FUT;3;SG	-
tacar	tacar	V;NFIN	-
tacar	tacar	V;1;SG;NFIN	-
tacar	tacar	V;3;SG;NFIN	-
tacar	tacar	V;SUBJ;FUT;1;SG	-
tacar	tacar	V;SUBJ;FUT;3;SG	-
redescobrir	redescobrir	V;NFIN	-
redescobrir	redescobrir	V;1;SG;NFIN	-
redescobrir	redescobrir	V;3;SG;NFIN	-
redescobrir	redescobrir	V;SUBJ;FUT;1;SG	-
redescobrir	redescobrir	V;SUBJ;FUT;3;SG	-
esfolar	esfolar	V;NFIN	-
esfolar	esfolar	V;1;SG;NFIN	-
esfolar	esfolar	V;3;SG;NFIN	-
esfolar	esfolar	V;SUBJ;FUT;1;SG	-
esfolar	esfolar	V;SUBJ;FUT;3;SG	-
apelar	apelar	V;NFIN	-
apelar	apelar	V;1;SG;NFIN	-
apelar	apelar	V;3;SG;NFIN	-
apelar	apelar	V;SUBJ;FUT;1;SG	-
apelar	apelar	V;SUBJ;FUT;3;SG	-
guindar	guindar	V;NFIN	-
guindar	guindar	V;1;SG;NFIN	-
guindar	guindar	V;3;SG;NFIN	-
guindar	guindar	V;SUBJ;FUT;1;SG	-
guindar	guindar	V;SUBJ;FUT;3;SG	-
activar	activar	V;NFIN	-
activar	activar	V;1;SG;NFIN	-
activar	activares	V;NFIN|2;SG	activar|ares
activar	activar	V;3;SG;NFIN	-
activar	activarmos	V;NFIN|1;PL	activar|armos
activar	activardes	V;NFIN|2;PL	activar|ardes
activar	activarem	V;NFIN|3;PL	activar|arem
activar	activado	V|V.PTCP;PST;MASC;SG	activar|ado
activar	activados	V|V.PTCP;PST|MASC;PL	activar|ado|s
activar	activada	V|V.PTCP;PST|FEM;SG	activar|ado|a
activar	activadas	V|V.PTCP;PST|FEM|PL	activar|ado|a|s
activar	activo	V|IND;PRS;1;SG	activar|o
activar	activas	V|IND;PRS;2;SG	activar|as
activar	activa	V|IND;PRS;3;SG	activar|a
activar	activamos	V|IND;PRS;1;PL	activar|amos
activar	activais	V|IND;PRS;2;PL	activar|ais
activar	activam	V|IND;PRS;3;PL	activar|am
activar	activava	V|IND;PST;IPFV;1;SG	activar|ava
activar	activavas	V|IND;PST;IPFV;2;SG	activar|avas
activar	activava	V|IND;PST;IPFV;3;SG	activar|ava
activar	activávamos	V|IND;PST;IPFV;1;PL	activar|ávamos
activar	activáveis	V|IND;PST;IPFV;2;PL	activar|áveis
activar	activavam	V|IND;PST;IPFV;3;PL	activar|avam
activar	activei	V|IND;PST;PFV;1;SG	activar|ei
activar	activaste	V|IND;PST;PFV;2;SG	activar|aste
activar	activou	V|IND;PST;PFV;3;SG	activar|ou
activar	activamos	V|IND;PST;PFV;1;PL	activar|amos
activar	activastes	V|IND;PST;PFV;2;PL	activar|astes
activar	activaram	V|IND;PST;PFV;3;PL	activar|aram
activar	activara	V|IND;PST;PRF;1;SG	activar|ara
activar	activaras	V|IND;PST;PRF;2;SG	activar|aras
activar	activara	V|IND;PST;PRF;3;SG	activar|ara
activar	activáramos	V|IND;PST;PRF;1;PL	activar|áramos
activar	activáreis	V|IND;PST;PRF;2;PL	activar|áreis
activar	activaram	V|IND;PST;PRF;3;PL	activar|aram
activar	activarei	V|IND;FUT;1;SG	activar|arei
activar	activarás	V|IND;FUT;2;SG	activar|arás
activar	activará	V|IND;FUT;3;SG	activar|ará
activar	activaremos	V|IND;FUT;1;PL	activar|aremos
activar	activareis	V|IND;FUT;2;PL	activar|areis
activar	activarão	V|IND;FUT;3;PL	activar|arão
activar	activaria	V|COND;1;SG	activar|aria
