insensível	in|sensível	prefix
estivador	estiva|dor	suffix
desculpa	des|culpa	prefix
coleira	col|eira	suffix
liderança	lider|ança	suffix
arrozal	arroz|al	suffix
gravação	grava|ção	suffix
nevasca	nev|asca	suffix
autorretrato	auto|rretrato	prefix
anticopyright	anti|copyright	prefix
laringite	laring|ite	suffix
automotriz	auto|motriz	prefix
cimentar	ciment|ar	suffix
antilambda	anti|lambda	prefix
suavizar	suav|izar	suffix
antinatural	anti|natural	prefix
ponteiro	pont|eiro	suffix
antilinear	anti|linear	prefix
cabrito	cabr|ito	suffix
programação	programa|ção	suffix
urbanização	urbaniza|ção	suffix
rabanete	raban|ete	suffix
cristão	crist|ão	suffix
tampar	tamp|ar	suffix
barrar	barr|ar	suffix
alucinação	alucina|ção	suffix
competentemente	competente|mente	suffix
casarão	cas|arão	suffix
arejado	arej|ado	suffix
ultrapassado	ultrapass|ado	suffix
penteado	pente|ado	suffix
cozido	coz|ido	suffix
descida	desc|ida	suffix
idoso	id|oso	suffix
agradável	agrad|ável	suffix
robotizar	robot|izar	suffix
doentio	doent|io	suffix
punheteiro	punhet|eiro	suffix
negada	neg|ada	suffix
remandar	re|mandar	prefix
transitividade	transitiv|idade	suffix
nojento	noj|ento	suffix
saudável	saud|ável	suffix
merecedor	merece|dor	suffix
melindroso	melindr|oso	suffix
mascarar	mascar|ar	suffix
palmito	palm|ito	suffix
tremura	trem|ura	suffix
lealdade	leal|dade	suffix
imprestável	im|prestável	prefix
absidal	absid|al	suffix
acampamento	acampa|mento	suffix
silenciador	silencia|dor	suffix
terceirização	terceiriza|ção	suffix
semicírculo	semi|círculo	prefix
enquadramento	enquadra|mento	suffix
ecossistema	eco|ssistema	prefix
remanescente	remanesc|ente	suffix
ancorar	ancor|ar	suffix
antimosquito	anti|mosquito	prefix
rever	re|ver	prefix
confiança	confi|ança	suffix
demagogicamente	demagogica|mente	suffix
secura	sec|ura	suffix
rodesiano	rodesi|ano	suffix
diagonalmente	diagonal|mente	suffix
lealista	leal|ista	suffix
confortável	confort|ável	suffix
rearrumar	re|arrumar	prefix
diarista	diar|ista	suffix
vocabulário	vocabul|ário	suffix
risada	ris|ada	suffix
abafado	abaf|ado	suffix
mulherengo	mulher|engo	suffix
orientação	orienta|ção	suffix
lutador	luta|dor	suffix
esquecível	esquec|ível	suffix
inexoravelmente	inexoravel|mente	suffix
inevitavelmente	inevitavel|mente	suffix
assexualidade	a|ssexualidade	prefix
arranjado	arranj|ado	suffix
eletromagnético	eletro|magnético	prefix
verificação	verifica|ção	suffix
evolução	evolu|ção	suffix
volumoso	volum|oso	suffix
heterossexual	hetero|ssexual	prefix
selar	sel|ar	suffix
telespectador	tele|spectador	prefix
ralador	rala|dor	suffix
plaqueta	plaqu|eta	suffix
tipográfico	tipográf|ico	suffix
endotóxico	endo|tóxico	prefix
ruinoso	ruin|oso	suffix
neurologicamente	neurologica|mente	suffix
descontente	des|contente	prefix
cheiroso	cheir|oso	suffix
bebedeira	bebed|eira	suffix
escocês	escoc|ês	suffix
ramal	ram|al	suffix
fedorento	fedor|ento	suffix
canadense	canad|ense	suffix
graficamente	grafica|mente	suffix
negreiro	negr|eiro	suffix
bifosfonato	bi|fosfonato	prefix
antiterremoto	anti|terremoto	prefix
narigudo	narig|udo	suffix
embaraçoso	embaraç|oso	suffix
semestral	semestr|al	suffix
semiletrado	semi|letrado	prefix
iletrado	i|letrado	prefix
conhecedor	conhece|dor	suffix
peitudo	peit|udo	suffix
antivascular	anti|vascular	prefix
desasseado	des|asseado	prefix
piedoso	pied|oso	suffix
conhecimento	conheci|mento	suffix
infelicidade	infelic|idade	suffix
versatilidade	versatil|idade	suffix
desidratação	desidrata|ção	suffix
frigideira	frigi|deira	suffix
legalidade	legal|idade	suffix
filatelista	filatel|ista	suffix
alastrim	alastr|im	suffix
sinfonista	sinfon|ista	suffix
desorganizar	des|organizar	prefix
antitoxina	anti|toxina	prefix
amebiano	ameb|iano	suffix
espiritualmente	espiritual|mente	suffix
caoticamente	caotica|mente	suffix
antigenemia	antigen|emia	suffix
timidez	timid|ez	suffix
pançudo	panç|udo	suffix
retangular	retangul|ar	suffix
julgamento	julga|mento	suffix
patinho	pat|inho	suffix
luxemburguês	luxemburgu|ês	suffix
meninão	menin|ão	suffix
vincar	vinc|ar	suffix
ovacionar	ovacion|ar	suffix
humorista	humor|ista	suffix
tangerineira	tangerin|eira	suffix
hidrocarboneto	hidro|carboneto	prefix
ambulacral	ambulacr|al	suffix
mirandês	mirand|ês	suffix
anchoveta	anchov|eta	suffix
antiguidade	antigu|idade	suffix
independência	in|dependência	prefix
pontualidade	pontual|idade	suffix
absolutista	absolut|ista	suffix
verbete	verb|ete	suffix
limpeza	limp|eza	suffix
automatizar	automat|izar	suffix
craniectomia	crani|ectomia	suffix
reconhecimento	reconheci|mento	suffix
chupeta	chup|eta	suffix
antimaterial	anti|material	prefix
gravador	grava|dor	suffix
violação	viola|ção	suffix
caracterização	caracteriza|ção	suffix
globalizar	global|izar	suffix
contraterrorismo	contra|terrorismo	prefix
esquizofrénico	esquizofrén|ico	suffix
intensificar	intens|ificar	suffix
padrão	padr|ão	suffix
cinematográfico	cinematográf|ico	suffix
racionalmente	racional|mente	suffix
antipirético	anti|pirético	prefix
antimusical	anti|musical	prefix
brasiliense	brasili|ense	suffix
virologista	virolog|ista	suffix
desleal	des|leal	prefix
lobista	lob|ista	suffix
instintivamente	instintiva|mente	suffix
exageradamente	exagerada|mente	suffix
apresentador	apresenta|dor	suffix
quintar	quint|ar	suffix
dialogar	dialog|ar	suffix
eugenista	eugen|ista	suffix
autocrítica	auto|crítica	prefix
valia	val|ia	suffix
calmaria	calm|aria	suffix
bojar	boj|ar	suffix
betar	bet|ar	suffix
bombar	bomb|ar	suffix
sinceridade	sincer|idade	suffix
fanaticamente	fanatica|mente	suffix
antielite	anti|elite	prefix
sultanato	sultan|ato	suffix
conviver	con|viver	prefix
fatalista	fatal|ista	suffix
desconcertar	des|concertar	prefix
arrependimento	arrependi|mento	suffix
altivez	altiv|ez	suffix
altivo	alt|ivo	suffix
duelista	duel|ista	suffix
travar	trav|ar	suffix
ostentoso	ostent|oso	suffix
desuso	des|uso	prefix
filantropicamente	filantropica|mente	suffix
osasquense	osasqu|ense	suffix
esquiador	esquia|dor	suffix
foneticamente	fonetica|mente	suffix
autenticar	autentic|ar	suffix
autenticidade	autentic|idade	suffix
desprover	des|prover	prefix
fragilmente	fragil|mente	suffix
climatizar	climat|izar	suffix
frivolamente	frivola|mente	suffix
alternador	alterna|dor	suffix
amalgamar	amalgam|ar	suffix
galgar	galg|ar	suffix
ambiciosamente	ambiciosa|mente	suffix
franquismo	franqu|ismo	suffix
antagonizar	antagon|izar	suffix
antiaborto	anti|aborto	prefix
antiaéreo	anti|aéreo	prefix
antidemocrático	anti|democrático	prefix
antifeminista	anti|feminista	prefix
antitranspirante	anti|transpirante	prefix
antitabaco	anti|tabaco	prefix
aplacar	a|placar	prefix
apreciativo	apreciat|ivo	suffix
pizzaria	pizz|aria	suffix
Antonina	Anton|ina	suffix
sapatão	sapat|ão	suffix
harmonioso	harmoni|oso	suffix
honestidade	honest|idade	suffix
chuvisco	chuv|isco	suffix
idealizar	ideal|izar	suffix
antibalas	anti|balas	prefix
aromatizante	aromatiz|ante	suffix
ovar	ov|ar	suffix
lassar	lass|ar	suffix
reforçar	re|forçar	prefix
genealogista	genealog|ista	suffix
globalista	global|ista	suffix
impulsivamente	impulsiva|mente	suffix
impuramente	impura|mente	suffix
indiscretamente	indiscreta|mente	suffix
inebriamento	inebria|mento	suffix
infantilmente	infantil|mente	suffix
alçar	alç|ar	suffix
insolentemente	insolente|mente	suffix
intempestivamente	intempestiva|mente	suffix
classificar	class|ificar	suffix
quilocaloria	quilo|caloria	prefix
quilowatt	quilo|watt	prefix
sacola	sac|ola	suffix
tacar	tac|ar	suffix
antipop	anti|pop	prefix
maçante	maç|ante	suffix
desconcertante	desconcert|ante	suffix
medidor	medi|dor	suffix
abdominoperineal	abdomino|perineal	prefix
trepador	trepa|dor	suffix
rebaixar	re|baixar	prefix
veganismo	vegan|ismo	suffix
modificativo	modificat|ivo	suffix
antiliberal	anti|liberal	prefix
antinegro	anti|negro	prefix
antianemia	anti|anemia	prefix
simulação	simula|ção	suffix
parodista	parod|ista	suffix
pedagogicamente	pedagogica|mente	suffix
periodato	per|iodato	prefix
antipopular	anti|popular	prefix
pompeiano	pompei|ano	suffix
antitextual	anti|textual	prefix
mobilizar	mobil|izar	suffix
precariamente	precaria|mente	suffix
presentemente	presente|mente	suffix
primitivamente	primitiva|mente	suffix
profusamente	profusa|mente	suffix
anticultural	anti|cultural	prefix
promiscuamente	promiscua|mente	suffix
pimentão	piment|ão	suffix
torturador	tortura|dor	suffix
recordista	record|ista	suffix
relativista	relativ|ista	suffix
narcotráfico	narco|tráfico	prefix
decisão	deci|são	suffix
cartão	cart|ão	suffix
retirante	retir|ante	suffix
rudemente	rude|mente	suffix
dinástico	dinást|ico	suffix
sardonicamente	sardonica|mente	suffix
satiricamente	satirica|mente	suffix
humildemente	humilde|mente	suffix
desencontro	des|encontro	prefix
balançar	balanç|ar	suffix
adiantar	adiant|ar	suffix
impossibilitar	impossibil|itar	suffix
zelador	zela|dor	suffix
churrascaria	churrasc|aria	suffix
maconheiro	maconh|eiro	suffix
bombardeiro	bombard|eiro	suffix
invulgar	in|vulgar	prefix
prendedor	prende|dor	suffix
encantadoramente	encantadora|mente	suffix
divertidamente	divertida|mente	suffix
gripal	grip|al	suffix
apostador	aposta|dor	suffix
homofóbico	homofób|ico	suffix
fodível	fod|ível	suffix
druídico	druíd|ico	suffix
filosofal	filosof|al	suffix
caixão	caix|ão	suffix
eufórico	eufór|ico	suffix
paramilitar	para|militar	prefix
imparcialmente	imparcial|mente	suffix
diferentemente	diferente|mente	suffix
inocentemente	inocente|mente	suffix
cruelmente	cruel|mente	suffix
extraordinariamente	extraordinaria|mente	suffix
irregularmente	irregular|mente	suffix
angolense	angol|ense	suffix
anticrise	anti|crise	prefix
adequadamente	adequada|mente	suffix
guatemalense	guatemal|ense	suffix
floridense	florid|ense	suffix
guineense	guine|ense	suffix
surinamense	surinam|ense	suffix
impressor	impress|or	suffix
descentralizar	des|centralizar	prefix
ideológico	ideológ|ico	suffix
aórtico	aórt|ico	suffix
anoréxico	anoréx|ico	suffix
sistémico	sistém|ico	suffix
bibliográfico	bibliográf|ico	suffix
ruidosamente	ruidosa|mente	suffix
monstruosamente	monstruosa|mente	suffix
involuntariamente	involuntaria|mente	suffix
histológico	histológ|ico	suffix
espantosamente	espantosa|mente	suffix
alérgeno	alér|geno	suffix
sagazmente	sagaz|mente	suffix
ortopédico	ortopéd|ico	suffix
excelentemente	excelente|mente	suffix
arquiepiscopal	arqui|episcopal	prefix
impacientemente	impaciente|mente	suffix
irracionalmente	irracional|mente	suffix
desdenhar	desdenh|ar	suffix
selecionado	selecion|ado	suffix
anarquizar	anarqu|izar	suffix
secessionismo	secession|ismo	suffix
internacionalmente	internacional|mente	suffix
internacionalizar	internacional|izar	suffix
nominalizar	nominal|izar	suffix
priorizar	prior|izar	suffix
topográfico	topográf|ico	suffix
anticriminal	anti|criminal	prefix
loucura	louc|ura	suffix
roraimense	roraim|ense	suffix
amazonense	amazon|ense	suffix
namibiense	namibi|ense	suffix
inacentuado	in|acentuado	prefix
arrastamento	arrasta|mento	suffix
agradecimento	agradeci|mento	suffix
vinicultura	vini|cultura	prefix
fosfórico	fosfór|ico	suffix
cartaginês	cartagin|ês	suffix
culposo	culp|oso	suffix
assiriólogo	assirió|logo	suffix
assiriologista	assirio|logista	suffix
assiriológico	assiriológ|ico	suffix
corréu	co|rréu	prefix
enfermeiro	enferm|eiro	suffix
encaminhar	en|caminhar	prefix
teatralmente	teatral|mente	suffix
bacteriológico	bacteriológ|ico	suffix
gentalha	gent|alha	suffix
zigomático	zigom|ático	suffix
contentamento	contenta|mento	suffix
eurovisivo	euro|visivo	prefix
falangeta	falang|eta	suffix
ilíaco	ilí|aco	suffix
ovnilogia	ovni|logia	suffix
proporcional	proporcion|al	suffix
antepara	ante|para	prefix
antepor	ante|por	prefix
caveirão	caveir|ão	suffix
desabafo	des|abafo	prefix
desjejuar	des|jejuar	prefix
indefinido	in|definido	prefix
escoamento	es|coamento	prefix
escoar	es|coar	prefix
goiabeira	goiab|eira	suffix
insofismável	in|sofismável	prefix
irlandês	irland|ês	suffix
anticor	anti|cor	prefix
morrinhento	morrinh|ento	suffix
pancada	panc|ada	suffix
pichador	picha|dor	suffix
ponteira	pont|eira	suffix
prantear	prant|ear	suffix
sapear	sap|ear	suffix
tremedeira	treme|deira	suffix
adenoameloblastoma	adeno|ameloblastoma	prefix
adenofibroma	adeno|fibroma	prefix
subconjunto	sub|conjunto	prefix
anagramático	anagramát|ico	suffix
antebraço	ante|braço	prefix
antiestético	anti|estético	prefix
acerrimamente	acerrima|mente	suffix
acusticamente	acustica|mente	suffix
aforisticamente	aforistica|mente	suffix
agamicamente	agamica|mente	suffix
agnosticamente	agnostica|mente	suffix
angelicamente	angelica|mente	suffix
insignificantemente	insignificante|mente	suffix
semiológico	semiológ|ico	suffix
etnologicamente	etnologica|mente	suffix
canonicamente	canonica|mente	suffix
interpretativamente	interpretativa|mente	suffix
liturgicamente	liturgica|mente	suffix
soteriologicamente	soteriologica|mente	suffix
eloquentemente	eloquente|mente	suffix
meteorologicamente	meteorologica|mente	suffix
trituradora	tritura|dora	suffix
insanamente	insana|mente	suffix
biblicamente	biblica|mente	suffix
intimidade	intim|idade	suffix
aprioristicamente	aprioristica|mente	suffix
arcaicamente	arcaica|mente	suffix
arcanamente	arcana|mente	suffix
grafologicamente	grafologica|mente	suffix
arduamente	ardua|mente	suffix
monotonamente	monotona|mente	suffix
superliga	super|liga	prefix
estimulador	estimula|dor	suffix
cautelarmente	cautelar|mente	suffix
etologicamente	etologica|mente	suffix
sobrante	sobr|ante	suffix
integerrimamente	integerrima|mente	suffix
persistentemente	persistente|mente	suffix
persuasivamente	persuasiva|mente	suffix
hostilmente	hostil|mente	suffix
condicionalmente	condicional|mente	suffix
delicadamente	delicada|mente	suffix
fabulosamente	fabulosa|mente	suffix
motivador	motiva|dor	suffix
pós-humano	pós|-humano	prefix
barbadiano	barbad|iano	suffix
hidrológico	hidrológ|ico	suffix
vespeiro	vesp|eiro	suffix
decorador	decora|dor	suffix
barrigudo	barrig|udo	suffix
matriarcal	matriarc|al	suffix
monoparental	mono|parental	prefix
injustificado	in|justificado	prefix
triunfalismo	triunfal|ismo	suffix
neurocirurgia	neuro|cirurgia	prefix
tautológico	tautológ|ico	suffix
pavorosamente	pavorosa|mente	suffix
cascalho	casc|alho	suffix
vigilantemente	vigilante|mente	suffix
monocristal	mono|cristal	prefix
asilar	asil|ar	suffix
antifederal	anti|federal	prefix
idiotice	idiot|ice	suffix
plasmático	plasm|ático	suffix
citológico	citológ|ico	suffix
urológico	urológ|ico	suffix
antilegal	anti|legal	prefix
anoperineal	ano|perineal	prefix
defenestração	defenestra|ção	suffix
comprável	compr|ável	suffix
cálcico	cálc|ico	suffix
chuvoso	chuv|oso	suffix
halterofilia	haltero|filia	suffix
perfeitamente	perfeita|mente	suffix
trabalhador	trabalha|dor	suffix
aranheira	aranh|eira	suffix
investigação	investiga|ção	suffix
adaptável	adapt|ável	suffix
estavelmente	estavel|mente	suffix
notavelmente	notavel|mente	suffix
comumente	comu|mente	suffix
incorretamente	incorreta|mente	suffix
corretamente	correta|mente	suffix
perigosamente	perigosa|mente	suffix
especificamente	especifica|mente	suffix
anovaginal	ano|vaginal	prefix
decompor	de|compor	prefix
praiano	prai|ano	suffix
praieiro	prai|eiro	suffix
infamemente	infame|mente	suffix
ambiguidade	ambigu|idade	suffix
horrivelmente	horrivel|mente	suffix
legionário	legion|ário	suffix
antimarketing	anti|marketing	prefix
cientificamente	cientifica|mente	suffix
subjetivamente	subjetiva|mente	suffix
atadura	ata|dura	suffix
impressionantemente	impressionante|mente	suffix
tipológico	tipológ|ico	suffix
incompletamente	incompleta|mente	suffix
ictiológico	ictiológ|ico	suffix
nacionalmente	nacional|mente	suffix
contraditoriamente	contraditoria|mente	suffix
afogamento	afoga|mento	suffix
apontador	aponta|dor	suffix
antipropaganda	anti|propaganda	prefix
varioloso	variol|oso	suffix
crescimento	cresci|mento	suffix
praguejar	pragu|ejar	suffix
antiproteinase	anti|proteinase	prefix
manguito	mangu|ito	suffix
acromático	a|cromático	prefix
cambrense	cambr|ense	suffix
antiverbal	anti|verbal	prefix
desincentivar	des|incentivar	prefix
exportador	exporta|dor	suffix
estrategicamente	estrategica|mente	suffix
judaicamente	judaica|mente	suffix
inchação	incha|ção	suffix
colérico	colér|ico	suffix
antiprotease	anti|protease	prefix
anticartel	anti|cartel	prefix
antiministerial	anti|ministerial	prefix
alfabetização	alfabetiza|ção	suffix
alcançável	alcanç|ável	suffix
assimétrico	a|ssimétrico	prefix
assimetricamente	assimetrica|mente	suffix
associação	associa|ção	suffix
cancelamento	cancela|mento	suffix
colaboração	colabora|ção	suffix
desejável	desej|ável	suffix
espaçoso	espaç|oso	suffix
filológico	filológ|ico	suffix
carvalheira	carvalh|eira	suffix
pichação	picha|ção	suffix
lanchar	lanch|ar	suffix
anglo-normando	anglo|-normando	prefix
abstração	abstra|ção	suffix
alarmista	alarm|ista	suffix
tribadismo	tribad|ismo	suffix
bichano	bich|ano	suffix
andrajoso	andraj|oso	suffix
afastamento	afasta|mento	suffix
bichinho	bich|inho	suffix
safista	saf|ista	suffix
chupisco	chup|isco	suffix
lusofobia	luso|fobia	prefix
abacharelado	abacharel|ado	suffix
bacharelada	bacharel|ada	suffix
bacharelice	bacharel|ice	suffix
bacharelismo	bacharel|ismo	suffix
bacharelado	bacharel|ado	suffix
bacharelato	bacharel|ato	suffix
bacharelando	bacharel|ando	suffix
bacharelar	bacharel|ar	suffix
abafação	abafa|ção	suffix
abafador	abafa|dor	suffix
arrastão	arrast|ão	suffix
encaroçado	encaroç|ado	suffix
caroçama	caroç|ama	suffix
caroçudo	caroç|udo	suffix
descaroçado	descaroç|ado	suffix
descaroçador	descaroça|dor	suffix
descaroçamento	descaroça|mento	suffix
encaroçamento	encaroça|mento	suffix
molhada	molh|ada	suffix
molhador	molha|dor	suffix
molhadura	molha|dura	suffix
molhagem	molh|agem	suffix
molhamento	molha|mento	suffix
molhável	molh|ável	suffix
fardar	fard|ar	suffix
catariano	catar|iano	suffix
albergador	alberga|dor	suffix
albergagem	alberg|agem	suffix
albergamento	alberga|mento	suffix
esquivamento	esquiva|mento	suffix
esquivança	esquiv|ança	suffix
esquivamente	esquiva|mente	suffix
esquivante	esquiv|ante	suffix
entroncamento	entronca|mento	suffix
espinhão	espinh|ão	suffix
funchal	funch|al	suffix
hortaliceiro	hortalic|eiro	suffix
horteleiro	hortel|eiro	suffix
autonómico	autonóm|ico	suffix
reenviar	re|enviar	prefix
cautelar	cautel|ar	suffix
cansadamente	cansada|mente	suffix
constitucionalmente	constitucional|mente	suffix
inconstitucionalmente	inconstitucional|mente	suffix
amazónico	amazón|ico	suffix
craqueiro	craqu|eiro	suffix
aspirador	aspira|dor	suffix
poupança	poup|ança	suffix
unhar	unh|ar	suffix
antimoral	anti|moral	prefix
preguicite	preguic|ite	suffix
antipunk	anti|punk	prefix
antifeudal	anti|feudal	prefix
anticinema	anti|cinema	prefix
envergar	en|vergar	prefix
finamente	fina|mente	suffix
antineuronal	anti|neuronal	prefix
musculatura	muscula|tura	suffix
infundado	in|fundado	prefix
antimoniato	antimoni|ato	suffix
observação	observa|ção	suffix
ferroviário	ferrovi|ário	suffix
rodoviário	rodovi|ário	suffix
orgulhar	orgulh|ar	suffix
adiante	a|diante	prefix
amplamente	ampla|mente	suffix
antiparalelo	anti|paralelo	prefix
aprimoramento	aprimora|mento	suffix
armazenamento	armazena|mento	suffix
bariônico	bariôn|ico	suffix
bioreator	bio|reator	prefix
bombardeador	bombardea|dor	suffix
cativeiro	cativ|eiro	suffix
cianobactéria	ciano|bactéria	prefix
controlavelmente	controlavel|mente	suffix
consolável	consol|ável	suffix
cosmológico	cosmológ|ico	suffix
cruzamento	cruza|mento	suffix
desidrogenação	des|idrogenação	prefix
detonação	detona|ção	suffix
dihidrogênio	di|hidrogênio	prefix
diretamente	direta|mente	suffix
enchimento	enchi|mento	suffix
enganoso	engan|oso	suffix
entendimento	entendi|mento	suffix
espaçamento	espaça|mento	suffix
espontaneamente	espontanea|mente	suffix
explicitamente	explicita|mente	suffix
eletronegativo	eletro|negativo	prefix
fotossintético	foto|ssintético	prefix
fundição	fundi|ção	suffix
gradativamente	gradativa|mente	suffix
hidrocraqueamento	hidro|craqueamento	prefix
hidrodesalquilação	hidro|desalquilação	prefix
desalquilação	des|alquilação	prefix
hidrodessulfurização	hidro|dessulfurização	prefix
dessulfurização	des|sulfurização	prefix
inexplicavelmente	inexplicavel|mente	suffix
insaturado	in|saturado	prefix
sedoso	sed|oso	suffix
instável	in|stável	prefix
insustentável	in|sustentável	prefix
sustentável	sustent|ável	suffix
interconversão	inter|conversão	prefix
lançamento	lança|mento	suffix
antioxidante	anti|oxidante	prefix
satisfatoriamente	satisfatoria|mente	suffix
afastado	afast|ado	suffix
cinturão	cintur|ão	suffix
levantamento	levanta|mento	suffix
ligeiramente	ligeira|mente	suffix
afazer	a|fazer	prefix
marcação	marca|ção	suffix
monoatômico	mono|atômico	prefix
monóxido	mon|óxido	prefix
radioatividade	radio|atividade	prefix
radiomarcador	radio|marcador	prefix
redescobrir	re|descobrir	prefix
encobrir	en|cobrir	prefix
recobrir	re|cobrir	prefix
reformação	re|formação	prefix
reproduzir	re|produzir	prefix
semelhantemente	semelhante|mente	suffix
semicondutor	semi|condutor	prefix
separação	separa|ção	suffix
telecomunicação	tele|comunicação	prefix
termoquímico	termo|químico	prefix
transatlântico	trans|atlântico	prefix
vazamento	vaza|mento	suffix
termoquímica	termo|química	prefix
armazenar	armazen|ar	suffix
descompressão	des|compressão	prefix
desconhecido	des|conhecido	prefix
desempenhar	des|empenhar	prefix
desintegração	des|integração	prefix
filmagem	film|agem	suffix
profundidade	profund|idade	suffix
sismogênico	sismo|gênico	suffix
solidificação	solidifica|ção	suffix
sufocamento	sufoca|mento	suffix
supersônico	super|sônico	prefix
eletroquímico	eletro|químico	prefix
envelhecimento	envelheci|mento	suffix
manipulação	manipula|ção	suffix
radioisótopo	radio|isótopo	prefix
substancialmente	substancial|mente	suffix
tontura	tont|ura	suffix
acontecimento	aconteci|mento	suffix
afinidade	afin|idade	suffix
antiético	anti|ético	prefix
aparecimento	apareci|mento	suffix
assemelhar	a|ssemelhar	prefix
assimilação	assimila|ção	suffix
bombardeamento	bombardea|mento	suffix
olvidável	olvid|ável	suffix
inolvidável	in|olvidável	prefix
descobrimento	descobri|mento	suffix
deslocamento	desloca|mento	suffix
desnitrificação	des|nitrificação	prefix
desnutrição	des|nutrição	prefix
desportivo	desport|ivo	suffix
determinação	determina|ção	suffix
dificilmente	dificil|mente	suffix
dinitrogênio	di|nitrogênio	prefix
hemodiálise	hemo|diálise	prefix
eletropositivo	eletro|positivo	prefix
enriquecimento	enriqueci|mento	suffix
escassez	escass|ez	suffix
essencialmente	essencial|mente	suffix
filtração	filtra|ção	suffix
fortalecimento	fortaleci|mento	suffix
fotossíntese	foto|ssíntese	prefix
hemisfera	hemi|sfera	prefix
hexafluoreto	hexa|fluoreto	prefix
imobilização	i|mobilização	prefix
imobilizar	i|mobilizar	prefix
imparcialidade	imparcial|idade	suffix
imunológico	imunológ|ico	suffix
independentemente	independente|mente	suffix
indetectável	in|detectável	prefix
inorgânico	in|orgânico	prefix
intracelular	intra|celular	prefix
lavagem	lav|agem	suffix
letreiro	letr|eiro	suffix
medicação	medica|ção	suffix
micrograma	micro|grama	prefix
nanocircuito	nano|circuito	prefix
nanoespuma	nano|espuma	prefix
odontológico	odontológ|ico	suffix
organoborano	organo|borano	prefix
paramagnético	para|magnético	prefix
presumivelmente	presumivel|mente	suffix
presumível	presum|ível	suffix
procedência	proced|ência	suffix
protoplanetário	proto|planetário	prefix
quebradiço	quebra|diço	suffix
reciclagem	recicl|agem	suffix
recristalizar	re|cristalizar	prefix
formador	forma|dor	suffix
reprodutor	re|produtor	prefix
sinalização	sinaliza|ção	suffix
subóxido	sub|óxido	prefix
suplementar	suplement|ar	suffix
surpreendentemente	surpreendente|mente	suffix
tetrafluoreto	tetra|fluoreto	prefix
utilização	utiliza|ção	suffix
acidificação	acidifica|ção	suffix
alcalinização	alcaliniza|ção	suffix
alimentação	alimenta|ção	suffix
autoimune	auto|imune	prefix
bactericida	bacteri|cida	suffix
baratear	barat|ear	suffix
branquear	branqu|ear	suffix
bromoso	brom|oso	suffix
compatibilidade	compatibil|idade	suffix
condrítico	condrít|ico	suffix
consequentemente	consequente|mente	suffix
cristalização	cristaliza|ção	suffix
pedreira	pedr|eira	suffix
pentafluoreto	penta|fluoreto	prefix
perbromato	per|bromato	prefix
percentagem	percent|agem	suffix
descalcificação	des|calcificação	prefix
simplesmente	simples|mente	suffix
desencadeamento	desencadea|mento	suffix
desenvolvido	desenvolv|ido	suffix
desidratar	des|idratar	prefix
desidrogenase	des|idrogenase	prefix
desordem	des|ordem	prefix
despercebido	des|percebido	prefix
desprendimento	desprendi|mento	suffix
desproporcionar	des|proporcionar	prefix
deterioração	deteriora|ção	suffix
imunodeficiência	imuno|deficiência	prefix
incapacidade	in|capacidade	prefix
indireto	in|direto	prefix
policristalino	poli|cristalino	prefix
reabsorção	re|absorção	prefix
socioeconômico	socio|econômico	prefix
dissulfeto	di|ssulfeto	prefix
endurecimento	endureci|mento	suffix
indispensável	in|dispensável	prefix
dispensável	dispens|ável	suffix
inequivocamente	in|equivocamente	prefix
hipercalciúria	hiper|calciúria	prefix
hipertensão	hiper|tensão	prefix
hipotensão	hipo|tensão	prefix
inesgotável	in|esgotável	prefix
esgotável	esgot|ável	suffix
mecanização	mecaniza|ção	suffix
neutralização	neutraliza|ção	suffix
reconstituir	re|constituir	prefix
estilhaço	estilh|aço	suffix
extracelular	extra|celular	prefix
fosfocálcico	fosfo|cálcico	prefix
fosfolipídio	fosfo|lipídio	prefix
fosforado	fosfor|ado	suffix
fosforescência	fosforesc|ência	suffix
hipobromito	hipo|bromito	prefix
hipossulfito	hipo|ssulfito	prefix
hipossulfuroso	hipo|ssulfuroso	prefix
homocisteína	homo|cisteína	prefix
anídrico	an|ídrico	prefix
inseticida	inseti|cida	suffix
institucionalização	institucionaliza|ção	suffix
insuficiência	in|suficiência	prefix
interpessoal	inter|pessoal	prefix
inviável	in|viável	prefix
microarquitetura	micro|arquitetura	prefix
microeletrônica	micro|eletrônica	prefix
mineiro	min|eiro	suffix
mineiro	min|eiro	suffix
monocálcio	mono|cálcio	prefix
multifatorial	multi|fatorial	prefix
musculoesquelético	musculo|esquelético	prefix
ortofosfórico	orto|fosfórico	prefix
ortorrômbico	orto|rrômbico	prefix
osteoartrose	osteo|artrose	prefix
osteoblástico	osteo|blástico	prefix
osteoclástico	osteo|clástico	prefix
quadril	quadr|il	suffix
recuperação	recupera|ção	suffix
superaquecido	super|aquecido	prefix
supercrítico	super|crítico	prefix
supersaturação	super|saturação	prefix
tetracloreto	tetra|cloreto	prefix
tiossulfato	tio|ssulfato	prefix
tiossulfúrico	tio|ssulfúrico	prefix
tolerável	toler|ável	suffix
vaporização	vaporiza|ção	suffix
vulcanização	vulcaniza|ção	suffix
desimpedir	des|impedir	prefix
alvejar	alv|ejar	suffix
branqueador	branquea|dor	suffix
branqueamento	branquea|mento	suffix
cautelosamente	cautelosa|mente	suffix
cloração	clora|ção	suffix
decaimento	decai|mento	suffix
